Ano,Ciclo,Programa,Nome da Startup,Site,Estado,Status,Área de Negócio,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,LAMEGO,http://www.lamego.com.vc,São Paulo,Acelerada,Telecomunicações,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Lauduz,http://lauduz.com,Rio Grande do Sul,Graduada,Eletroeletrônicos,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Legacy Bank,http://www.legacybank.com.br,Mato Grosso,Acelerada,Setor financeiro,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Leve - Loja Circular Sustentavel,http://www.lojaleve.com.br,Bahia,Graduada,Outros bens de consumo não duráveis,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Libras-se,https://www.libras-se.com,Santa Catarina,Acelerada,Marketing e Mídia,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Lici,http://lici.app,Piauí,Acelerada,Comércio,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Licito Vendas Públicas,http://www.licitovendaspublicas.com.br,Minas Gerais,Graduada,Jurídico,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,LIMPME,https://www.limpme.com,Santa Catarina,Graduada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Liteleds - módulo de telegestão SLIN,http://www.liteleds.com.br,Minas Gerais,Acelerada,Tecnologias Sustentáveis e Verdes,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Lote44,http://www.lote44.com.br,Rio de Janeiro,Graduada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Luctech,http://www.luctech.com,Distrito Federal,Graduada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,LUMI - Educação Personalizada,https://www.lumieducacao.com,Rio de Janeiro,Graduada,Educação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,MaisJogo,http://www.maisjogo.com,Paraná,Acelerada,Entretenimento e Games,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Malhei Academia Online,http://www.malhei.com.br,Distrito Federal,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Marta Inteligência Imobiliária,http://www.deixacommarta.com.br,Pernambuco,Graduada,Mercado Imobiliário,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Mateus Lins dos Santos,http://www.medicaexpert.com.br,Bahia,Graduada,Telecomunicações,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Matheus Marodin de Paiva,http://www.inpakta.com.br,Paraná,Graduada,Jurídico,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Matraquinha,https://www.matraquinha.com.br/,São Paulo,Graduada,Educação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,MEDI3D,http://medi3d.com.br/,Rio Grande do Norte,Acelerada,Telecomunicações,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Medidasua,http://www.medidasua.com.br,São Paulo,Acelerada,Marketing e Mídia,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,MentalMe,https://mentalme.com.br/,São Paulo,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Mestre Aprendiz,http://www.mestreaprendiz.com.br/,Rio de Janeiro,Acelerada,Telecomunicações,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Meu Porteiro,http://www.meuporteiro.app,Santa Catarina,Graduada,Serviços Logísticos,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Minha Leitura: Organizador,http://appminhaleitura.com.br,Paraná,Acelerada,Educação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,"MONER TECNOLOGIA, COBRANCA E PAGAMENTOS LTDA",https://moner.com.br,Rio de Janeiro,Graduada,Setor financeiro,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Monitoramento Rural,http://www.monitoramentorural.com,Rondônia,Acelerada,Agronegócio,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Motum,https://instagram.com/motumbrasil?igshid=z0g3yldqdays,Sergipe,Acelerada,Comércio,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Mulheres Connectadas,https://www.linkedin.com/in/mulheres-connectadas-7748b2203/,Alagoas,Acelerada,Outros serviços,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Multiplicame,http://www.multiplica.me,Santa Catarina,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,MyRental Platform,http://www.dn4online.com.br,São Paulo,Acelerada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,NanoTex,http://www.nanotex.com.br,Rio de Janeiro,Graduada,Tecnologias Sustentáveis e Verdes,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Não Tenho Roupa,https://naotenhoroupa.com/,Santa Catarina,Graduada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,NeesDigital Sistema de Monitoramento Wirelles Ambiental,https://needdigital.webnode.com/,Rio Grande do Sul,Graduada,Indústria Química,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Net Show Music,https://netshowmusic.com.br/,Espírito Santo,Acelerada,Outros serviços,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,NEURALTRONIC,http://www.neuraltronic.com,Rio de Janeiro,Acelerada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,NEXT PLAYER,https://nextplayer.com.br/,Ceará,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,NEXT Ride,http://www.nextride.com.br,São Paulo,Graduada,Mobilidade Urbana,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,NOSTRA CERVA,http://WWW.NOSTRACERVA.COM.BR,Paraná,Acelerada,Entretenimento e Games,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,NotaDez,https://notadez.org/,Minas Gerais,Acelerada,Educação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Nouhau,https://nouhau.pro/,Maranhão,Acelerada,Recursos Humanos,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,NUTEA,https://www.instagram.com/nutea.ap/,Amapá,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,NUTRIP VIAGENS,https://www.linkedin.com/company/nutripviagens/,São Paulo,Graduada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Occla | Occlusion Advanced,http://www.occla.com.br,São Paulo,Graduada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,OMNIHUNTER - Assets Recovery,https://omnihunter.net/,Santa Catarina,Graduada,Setor financeiro,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,OPER TECNOLOGIA LTDA,https://oper.temp.communicatti.space/,Alagoas,Acelerada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,OpTime,http://www.optimerotas.com.br,Minas Gerais,Graduada,Serviços Logísticos,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,OptVeg,http://www.optveg.com,São Paulo,Graduada,Outros bens de consumo não duráveis,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,ORBS TECNOLOGIA E DESENVOLVIMENTO,https://orbs.com.br/,Minas Gerais,Graduada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Osh Technology,https://www.instagram.com/osh.technology/?hl=pt-br,Alagoas,Acelerada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,OTIMIZE - Tecnologia em Movimento,http://otimize.tec.br/index/,Alagoas,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Painel de Preços da Construção,http://www.precosdaconstrucao.com.br,Rio Grande do Sul,Graduada,Infraestrutura e Construção Civil,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Pedireito,https://www.instagram.com/pedireito.br/,Rio Grande do Norte,Graduada,Infraestrutura e Construção Civil,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,PicHealth Soluções Saudáveis,https://www.pichealth.com.br/,São Paulo,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,PiCode Education,http://picode.com.br,São Paulo,Graduada,Educação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Picsel,https://www.agririsktech.com/,São Paulo,Graduada,Agronegócio,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Pimpos Health,http://www.pimposhealth.com,Pará,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,pitom84,http://www.pitom.com.br,Rio Grande do Norte,Graduada,Automóveis,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Planta Potenciais Arquitetônicos,http://www.plantapotenciais.com.br,Rio Grande do Sul,Graduada,Mercado Imobiliário,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Planvet,https://planvet.com.br/,Mato Grosso,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Plataforma Empresa Digital,https://empresadigital.net.br,São Paulo,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Plataforma Lize,http://www.plataformalize.com.br,Espírito Santo,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Plific,https://www.plific.com/,Rio de Janeiro,Graduada,Setor financeiro,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,PliQ,https://www.pliq.io,Ceará,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Polimex Bioplásticos,http://www.polimex.com.br,Rio de Janeiro,Acelerada,Tecnologias Sustentáveis e Verdes,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,polymath - design the future,https://wepolymath.com,Distrito Federal,Acelerada,Marketing e Mídia,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Pricebook! do Brasil Ltda,http://www.pricebook.com.br,Distrito Federal,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Probatus Serviços Acadêmicos,https://www.instagram.com/probatus.sa/,Rio Grande do Norte,Graduada,Educação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Pronto Afeto APP - Conectando Pessoas e Cuidados,http://prontoafeto.com.br/,Bahia,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,PsyLink.,http://www.psylink.com.br,Espírito Santo,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Pudim,http://www.pudimapp.com,Rio de Janeiro,Acelerada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Q21 Odonto,http://www.q21odonto.com.br,Minas Gerais,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Qquant,https://qquant.online,Alagoas,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,QualityHub,http://www.qualityhub.com.br/,Minas Gerais,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Quartz Technology,https://pim.quartz4tech.com/,Santa Catarina,Graduada,Agronegócio,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Quiz Ortopedia,https://www.quizortopedia.com.br/,Ceará,Graduada,Educação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Qvende,https://www.instagram.com/sigaqvende/,Rio Grande do Norte,Acelerada,Recursos Humanos,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Rapitivo,http://rapitivo.com,Rio Grande do Sul,Acelerada,Mercado Imobiliário,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,RealityXP,http://www.realityxp.com.br,São Paulo,Graduada,Entretenimento e Games,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Reciclajuda,http://www.reciclajuda.wixsite.com,Paraná,Acelerada,Outros serviços,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,RefilMe,http://www.refilme.com.br,Espírito Santo,Graduada,Tecnologias Sustentáveis e Verdes,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Relatos da Pista,https://www.instagram.com/relatosdapista.app/,Ceará,Acelerada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Remote Agro,http://www.remoteagro.com.br,Distrito Federal,Acelerada,Agronegócio,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Remy.Ai,,São Paulo,Acelerada,Outros serviços,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,RenovatioMed - Soluções para uso correto de medicamentos,http://www.renovatiomed.com.br,São Paulo,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Retrilhar,http://www.retrilhar.com.br,Distrito Federal,Graduada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Reviva Planet Green,https://www.instagram.com/revivaplanetgreen/,São Paulo,Acelerada,Tecnologias Sustentáveis e Verdes,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,REWA,https://www.rewatech.co,Santa Catarina,Acelerada,Energia,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,RFIDBrasil,https://rfidbrasil.com/,Rio de Janeiro,Graduada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,R-Inove Soluções Têxteis,http://www.r-inove.com,Paraná,Acelerada,Outros bens de consumo não duráveis,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Roomie,,Ceará,Acelerada,Mercado Imobiliário,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Rota das Oficinas,https://rotadasoficinas.com.br/,São Paulo,Graduada,Automóveis,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Sagan Bionics,http://www.saganbionics.com.br,Paraná,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Sahvana,http://www.sahvana.com,Espírito Santo,Acelerada,Comércio,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,SAVES PROVEDOR DE SAUDE E TECNOLOGIA,http://WWW.SAVES.COM.BR,Amazonas,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Se Mudando,https://apoia.se/projetosemudando,São Paulo,Acelerada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Selectum,http://www.selectum.eco.br,Santa Catarina,Acelerada,Tecnologias Sustentáveis e Verdes,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Sentynela - Solução antifraude para e-commerce,https://sentynela.com.br/,Santa Catarina,Acelerada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Ser Solidário,http://www.sersolidario.com.br,Minas Gerais,Acelerada,Setor financeiro,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Sharity,https://sharity.com.br/,São Paulo,Acelerada,Outros serviços,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Sharkdev,https://www.sharkdev.com.br,Minas Gerais,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,SIB Game,https://www.sibgame.org/,Ceará,Acelerada,Educação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Simplesmente,http://www.appsimplesmente.com,Santa Catarina,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,SimpleXR,http://bugaboostudio.com,Ceará,Acelerada,Comércio,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Simplificando.info,http://www.sped.rio.br/,Rio de Janeiro,Acelerada,Serviços Logísticos,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,simpliflow,http://simpliflow.com.br,Ceará,Acelerada,Infraestrutura e Construção Civil,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,SiriNEO Technologies,http://www.sirineotechnologies.com,Goiás,Acelerada,Telecomunicações,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Slingui,http://slingui.com,Paraná,Acelerada,Educação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Smart Safety - Real Time Location Solution,http://www.pmetric.com.br,Rio Grande do Sul,Acelerada,Serviços Logísticos,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Software Lucca,https://www.soarquivos.com.br/software-lucca/,Amazonas,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Solar Auto Cleaner,,Goiás,Graduada,Tecnologias Sustentáveis e Verdes,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Soleil Natural,https://www.facebook.com/soleilnatural,Rio Grande do Sul,Acelerada,Comércio,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,SoluQ RH,http://www.soluqrh.com,Paraná,Acelerada,Recursos Humanos,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Soluttá,http://www.solutta.tec.br,Santa Catarina,Graduada,Tecnologias Sustentáveis e Verdes,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,SONICA,http://www.sonica.digiyal,Santa Catarina,Acelerada,Marketing e Mídia,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,SouHUMA,http://www.souhuma.com.br,Goiás,Graduada,Tecnologias Sustentáveis e Verdes,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,SouthEdge Studios,https://southedgestudios.com/,Pernambuco,Graduada,Entretenimento e Games,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,SPIN ENTREGAS,https://www.spinentregas.com.br/,Espírito Santo,Acelerada,Serviços Logísticos,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Spotienf,http://www.spotienf.com,Sergipe,Acelerada,Educação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Start Solidarium,http://www.starfesta.com.br,Bahia,Acelerada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,SulBiogás,https://www.facebook.com/SulBiogas,Santa Catarina,Acelerada,Agronegócio,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Sunrise Digital,http://sunrise.digital,São Paulo,Acelerada,Educação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Superesse,https://www.instagram.com/superessetecnologia/,Rio Grande do Norte,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,TAG,https://www.citytourfloripa.com/,Santa Catarina,Acelerada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,TALKY,http://apptalky.com/,Minas Gerais,Acelerada,Educação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Tanque de Vendas,http://www.grandesplanos.com.br,São Paulo,Graduada,Marketing e Mídia,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,TCX,https://www.tcsindustrial.com.br/tcx,Minas Gerais,Graduada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,TechNow,http://www.technow.com.br,Rio Grande do Sul,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,TECHTALE.FUN,https://www.techtale.fun,Rio de Janeiro,Graduada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Tecnolokid,http://www.tecnolokid.com.br,Espírito Santo,Graduada,Educação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,TecTeca,http://tecteca.com,Maranhão,Acelerada,Educação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,TERRAMARES SOLUCOES AMBIENTAIS,http://www.terramaresambiental.com.br,Rio Grande do Sul,Graduada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,That's Me,http://www.thatsmeimagem.com.br,Rio Grande do Sul,Acelerada,Comércio,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Thiago Lins Galvão Moreira,https://www.robox.com.br/,Rio Grande do Norte,Graduada,Comércio,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Think&Make,https://www.thinkmake.com.br/,Santa Catarina,Acelerada,Educação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,ThnkSus,,Distrito Federal,Acelerada,Agronegócio,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,tiffin foods,https://www.tiffinfoods.com.br,São Paulo,Acelerada,Comércio,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Tindo,https://www.tindo.com.br,Santa Catarina,Graduada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,TrackerThings,http://www.trackerthings.com,São Paulo,Acelerada,Serviços Logísticos,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Traveller XP,https://travellerxpbr.com,Rio de Janeiro,Graduada,Outros serviços,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,TREINOW,http://treinow.com.br,Paraná,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Trick,https://tricknutricao.com.br,São Paulo,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,TRIIM - Smartphones por Assinatura,https://www.linkedin.com/company/triim/,São Paulo,Graduada,Eletroeletrônicos,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,TripGuider,http://www.tripguider.com.br,Rio de Janeiro,Graduada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,TRIPS Sensorial,http://www.trips.art.br,São Paulo,Acelerada,Entretenimento e Games,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Troco Fácil Brasil,https://trocofacilbrasil.com.br/,Tocantins,Acelerada,Setor financeiro,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,TSU AMBIENTAL,http://instagram.com/tsu.ambiental.rj,Rio de Janeiro,Graduada,Tecnologias Sustentáveis e Verdes,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,TUDU,https://tuduapp.com.br/,Paraná,Acelerada,Outros bens de consumo não duráveis,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Turtle Box,http://www.turtlebox.com.br,Pernambuco,Acelerada,Tecnologias Sustentáveis e Verdes,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Tutorshop - A sua compra com conteúdo em poucos cliques,http://www.tutorshop.com.br,Rio de Janeiro,Acelerada,Comércio,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,UNAÍ,http://www.unaibiopaineis.com.br,Pará,Acelerada,Outros bens de consumo não duráveis,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Unboxcoffee,http://www.unboxcoffee.com.br,Paraná,Acelerada,Comércio,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Unio - Eventos com Impacto,http://www.unio.social,São Paulo,Acelerada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Upcuidados,https://upcuidados.com.br/,São Paulo,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Urmob.city,https://urmob.com.br,São Paulo,Graduada,Mobilidade Urbana,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Valora,http://www.valorasa.com.br,São Paulo,Graduada,Outros serviços,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Veggi,https://veggi.io/,Santa Catarina,Acelerada,Comércio,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Veggin,https://abre.bio/links-da-veggin,Sergipe,Graduada,Outros,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Vigilantes do Sono,https://www.vigilantesdosono.com/,São Paulo,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Vinculo.app,https://vinculo.app,São Paulo,Graduada,Educação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,VISIBILIA,https://visibilia.net.br/,São Paulo,Graduada,Recursos Humanos,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Vius,https://vius.com.br/,São Paulo,Graduada,Infraestrutura e Construção Civil,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Viuzz,http://www.viuzz.com.br,Alagoas,Graduada,Marketing e Mídia,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Viverde Casa,http://@viverdecasa,Pernambuco,Acelerada,Tecnologias Sustentáveis e Verdes,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Vô Contigo,http://www.vocontigo.com.br,Mato Grosso,Acelerada,Mobilidade Urbana,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Voa Delivery,https://voa.delivery/,Santa Catarina,Acelerada,Telecomunicações,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Volume4Trip,https://www.evolume.com.br,São Paulo,Acelerada,Automóveis,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,VoVs,http://www.ivovs.com.br,São Paulo,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,WarCamp,https://warcamp.app/,Mato Grosso,Graduada,Entretenimento e Games,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Ways,https://ways.vc/,Minas Gerais,Graduada,Educação,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Ymersa,http://www.ymersa.com.br/3dcov,Distrito Federal,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,Yoolo Tecnologia,http://www.yoolo.app,Santa Catarina,Graduada,Mobilidade Urbana,,,,,,,,,,,,,,,,,,
2021,2021.1,InovAtiva Brasil,YoouLife,http://www.yooulife.com.br,São Paulo,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
